customer_id,pred_cluster
10106,0
821,0
33065,3
28607,1
10652,0
38393,0
18348,0
42093,1
33450,0
27458,0
20763,0
14266,0
27618,1
12469,0
23503,0
7753,1
44091,1
19921,0
8479,3
12006,4
18448,0
18078,0
47122,4
24861,4
16013,0
27319,4
16427,2
20584,4
40931,0
40848,0
13648,0
37126,3
4496,3
983,0
15537,4
7391,4
11643,1
26697,1
22158,0
15435,0
12082,1
13552,0
49780,0
15612,0
12598,0
6933,0
34890,0
45437,0
20144,0
41987,0
33320,3
41453,4
25691,0
36040,1
45588,0
40718,0
23094,0
12947,0
44743,0
45893,1
8748,1
32508,0
13959,0
32175,0
6297,3
35730,3
14125,1
40846,1
33631,0
35364,1
24702,0
20061,3
30886,1
13792,0
20730,0
40993,4
6401,4
10145,0
19838,3
15574,3
39357,4
45957,3
29027,3
37048,3
44820,0
40918,1
12575,4
13646,0
23031,0
21464,0
7407,4
18829,0
27777,4
17575,0
13190,0
2232,3
23182,3
11201,4
33349,4
39021,4
43496,4
40152,4
1730,0
6429,3
4446,4
42670,4
8342,4
25435,4
29127,0
39196,1
32478,3
8350,0
11815,3
25123,1
42037,4
33462,0
39688,0
25646,4
12613,0
49612,4
31088,4
27842,1
16263,4
9656,0
33948,0
26637,0
23272,4
1357,4
3361,0
37202,1
30992,0
19965,0
18129,0
29633,4
755,0
28522,4
36927,1
22899,1
16319,0
45313,1
28214,0
34590,4
45290,1
37432,0
31526,0
44637,1
46442,0
22931,4
40920,4
6944,4
40606,4
19598,4
11003,0
45270,4
49728,4
18085,3
38048,0
39510,0
9516,4
22372,0
27340,0
48452,4
27043,0
31129,3
9306,0
23051,0
39519,0
22488,0
17492,4
6653,3
36992,0
26013,4
28523,4
8289,0
13336,3
49291,4
4607,0
42204,0
8491,1
15332,1
3483,1
1516,0
40290,4
5141,0
26805,0
6188,4
18197,0
11272,4
12776,4
12887,1
263,4
30093,4
30872,0
11635,0
37106,4
24655,1
23008,0
7832,1
20671,1
20161,0
18184,1
49673,4
1121,4
12767,3
21391,4
11891,0
30325,0
31751,4
46710,4
46872,1
33963,4
39154,0
40519,0
19818,4
19767,4
4119,0
22895,4
20556,4
37881,0
1109,0
46026,2
37604,0
9425,1
14665,4
29666,4
3130,0
41304,1
34221,0
38014,4
46435,3
18832,4
31142,1
41224,0
47672,0
26580,0
7691,0
2357,3
12912,0
19861,1
9673,4
46967,0
45196,0
9884,4
47460,4
37614,4
22412,1
12283,1
24103,3
12345,1
37117,3
7210,4
47006,4
30665,0
49399,4
1027,4
3684,3
15697,0
20786,0
15680,0
19205,4
16806,4
26426,4
21312,1
5718,0
6673,0
26568,0
47665,0
21274,0
24973,0
29794,4
3625,3
38772,3
27994,0
31536,1
20106,4
48287,0
8115,1
17584,3
27835,0
49708,0
10586,4
17601,3
4756,4
35767,4
22021,1
5121,0
12904,0
4990,2
2319,1
42086,4
24525,4
14851,1
5866,4
45611,0
7793,0
46555,1
36004,0
8754,4
37462,0
23214,1
9157,4
17531,0
30421,3
33655,1
39635,1
30050,0
10905,4
15913,4
19905,0
19490,0
16063,3
14315,4
904,1
49888,4
42550,0
34411,4
20401,1
36655,0
35611,3
25204,0
15451,0
20397,3
49257,0
14850,1
40157,4
44408,4
8266,0
48179,0
18112,1
15620,0
37603,4
26675,0
31833,0
35539,1
6147,3
36265,4
44848,1
15219,4
16391,1
37985,4
12356,4
23949,1
38732,0
9599,4
24472,4
46780,0
2766,0
3813,4
16641,3
41094,4
34799,0
42199,2
13171,0
16515,0
28809,0
46273,3
25283,4
32712,0
17486,0
28702,0
21399,0
37201,4
20426,0
32580,4
48948,0
5581,0
31226,4
41960,0
6624,4
1988,4
26633,0
21179,0
7789,4
30077,4
32836,1
42917,0
20596,0
14100,4
47554,0
28388,3
6646,0
1281,4
5713,0
13446,1
13449,4
27472,4
8788,4
15149,0
17330,4
20163,1
498,2
15216,0
43232,0
29466,3
6178,0
45819,4
22233,4
46218,0
8485,1
13783,0
28324,0
9168,4
5887,3
17394,4
27776,4
30179,4
19478,4
37753,3
24057,0
2679,0
21828,0
2763,4
2062,1
38816,0
17789,4
43229,1
12055,4
26389,4
19891,0
34801,4
4977,4
15495,3
44455,0
49083,0
463,4
36168,0
31712,0
48756,0
25907,1
9413,4
15869,4
23235,3
26345,2
8978,0
27882,0
37691,0
27815,0
35408,4
14889,4
37899,0
603,1
46869,0
43584,0
22364,1
12374,0
7934,0
2400,1
16985,4
11328,4
16004,0
13259,3
27674,0
17328,4
24993,4
45964,0
26065,4
19578,1
41568,4
20563,0
28556,4
3926,1
29352,0
26233,0
9802,0
9733,0
12639,1
26779,4
4040,0
41219,0
11181,0
5596,1
46825,4
542,1
19901,0
45110,0
10254,3
26128,1
42995,0
49518,4
15116,4
24966,0
31181,0
22403,4
578,1
38625,4
19126,0
1075,0
41786,4
23378,3
14493,4
31876,0
9973,3
6614,0
35965,3
9753,0
35701,0
33702,4
17379,4
24634,4
46070,3
42636,4
15033,0
48342,4
17739,0
40784,0
42090,3
14997,4
8609,0
27709,4
43220,4
32782,0
2800,4
45333,3
44918,3
29692,0
16133,4
44779,0
35136,4
38454,0
10110,0
8279,0
20465,4
23579,0
4994,3
3269,0
37343,0
10468,3
30565,0
9076,0
31840,4
25441,0
25878,0
3851,0
25822,0
40141,0
219,2
36925,0
20934,3
44979,0
14663,0
44722,1
31091,4
22962,4
32994,1
11107,0
15802,0
30079,3
12569,3
39392,0
22045,3
3621,1
7634,0
25090,0
39286,1
48709,4
48220,0
32497,1
36160,1
26900,4
43909,4
46663,3
15955,4
47263,1
29921,0
18992,0
47872,4
3556,0
35891,1
20865,1
24944,3
44464,0
18493,0
34612,0
27985,4
30340,0
15254,4
46140,4
27307,0
14587,4
31803,4
20084,0
22906,4
41323,1
29782,0
25863,4
20687,4
44068,0
49761,4
26985,0
14609,0
13755,3
8308,4
43044,4
45593,0
22631,3
40062,3
11444,4
6876,4
33294,0
38323,4
35050,3
26019,1
19115,4
46237,3
30596,1
40107,1
23947,0
42780,4
27031,0
30983,4
21602,4
32133,4
7935,3
13994,3
11886,1
35834,4
46894,0
30934,1
14418,4
13774,4
30764,0
14558,3
15315,0
20351,1
4338,0
41808,0
43948,0
19058,0
34638,3
40118,3
26874,3
34542,0
36642,1
49397,0
39083,4
2859,1
48427,1
26192,0
39345,0
5838,0
3777,3
6922,4
26155,0
48181,4
6541,4
34681,0
30791,4
16489,1
32000,4
16787,3
22624,0
42095,0
37033,4
34338,4
4684,0
5106,1
44515,4
25217,0
29779,1
30708,0
4396,4
4623,3
25481,3
8905,4
36592,0
24276,0
5670,3
30415,3
25546,0
43755,4
48856,1
2477,1
5484,4
7308,4
2538,4
35753,0
39018,4
5525,0
44657,0
23110,0
1344,0
42246,0
3632,4
36549,4
18035,0
11885,4
11564,0
29065,4
20471,4
28841,0
13502,3
1851,0
12819,0
37452,4
15706,4
44791,4
38134,0
47795,1
19226,4
43949,0
10151,1
39841,0
3588,0
41980,4
2193,4
5784,4
6107,0
2518,0
41945,4
13810,4
41673,4
34170,4
2601,1
7660,1
41908,4
44215,0
31166,0
46757,4
41129,0
48711,0
37930,0
34138,3
30559,0
17445,0
7973,0
4043,0
20207,0
44504,1
48019,0
38867,0
8623,4
21323,0
13863,4
15795,1
21043,1
761,4
43748,3
22215,0
15847,4
48598,4
37027,4
12213,4
26804,1
464,4
39004,0
35004,1
25010,4
9869,0
12027,0
12098,4
21470,1
1037,4
43828,1
43543,0
26126,1
38894,0
4727,0
19688,1
34610,4
42710,0
32554,0
5189,4
33317,0
45025,3
17587,4
27439,0
30817,1
27363,0
47937,3
36328,0
17525,4
12010,4
17925,0
25370,4
26020,0
7575,3
24654,4
22634,4
22286,4
22110,1
39448,0
34084,0
1843,0
45754,1
36830,3
35261,0
10078,1
13108,4
25580,0
41445,3
49313,0
38537,0
37680,4
998,0
37116,0
698,4
7746,1
24080,3
11436,4
38882,0
90,0
2483,3
30788,3
1242,3
16650,1
2263,3
7654,0
39116,0
44360,0
2367,4
19898,4
33558,0
33671,0
2376,4
25114,0
28138,1
25532,0
30189,4
48531,0
12142,0
44610,0
15931,0
1062,1
13553,0
2940,0
10543,4
14869,0
10512,0
8151,0
42155,0
34495,1
23324,0
11853,1
40888,0
8201,0
26014,0
1827,0
41598,4
11135,1
6840,0
8030,0
395,0
43053,4
23275,0
302,1
24752,4
45793,4
37911,0
43778,3
49049,4
28958,0
27904,4
39805,0
36558,0
11341,3
21584,4
15128,2
29277,0
16318,4
42687,4
48523,0
5844,0
38827,1
31673,4
1021,0
28323,1
6370,0
37510,0
18825,0
30336,1
30552,0
24873,0
7992,4
15303,4
8241,0
18654,1
8808,1
13280,0
29927,0
1166,1
3296,4
20053,0
28890,3
3967,0
21838,4
12748,4
41277,0
27160,0
8135,1
14776,0
10745,0
26557,0
23278,4
28653,0
5440,0
183,4
21920,4
36949,0
41365,0
2250,4
45137,0
25486,4
46073,1
2083,0
2861,0
20131,0
29697,4
8331,4
36515,1
39664,4
42099,1
43294,4
12351,0
31884,1
26811,0
24687,4
41084,0
34806,1
34555,0
9556,0
5411,4
28808,0
15770,1
32869,1
19311,0
46051,0
46307,1
37640,3
4957,0
14107,4
27975,4
6116,4
36239,0
43935,4
36881,4
24440,0
32217,1
8132,0
47933,4
8628,4
35903,4
35279,4
4547,4
46513,1
24081,4
42410,0
20474,3
24085,0
16222,0
45627,3
47286,0
17012,1
16458,4
3119,1
48314,0
34624,4
14132,4
7497,0
44956,0
702,0
44269,3
5820,0
36767,3
40282,0
13238,4
6905,0
32446,4
9307,1
23602,1
44915,3
43391,0
48304,4
7627,0
6941,3
2869,4
48168,0
48683,1
48876,0
8734,1
21688,0
13162,1
11929,3
23306,0
2410,0
9892,4
3333,0
47583,0
42534,1
43436,2
44432,4
36922,4
12320,4
30963,0
34856,4
41291,3
31980,0
3310,4
34299,0
9488,4
3822,1
15320,4
29173,0
5906,0
22739,4
49216,1
1546,0
12629,0
29083,0
32483,0
25706,0
12488,4
32244,0
49787,4
17600,0
32063,4
7506,0
35705,0
13482,0
34591,0
5049,0
2987,1
2585,0
19304,4
12274,2
7421,4
33036,0
35802,0
16854,1
28501,1
26054,4
8443,1
45183,0
11772,0
9584,0
15818,3
23196,0
3902,4
43123,1
136,0
9725,0
17559,4
35418,1
40217,0
7871,1
18813,0
2049,4
3653,2
39491,1
10837,4
27630,0
49033,0
4365,0
8856,0
19739,4
20490,0
19258,1
585,1
16586,4
40707,4
4737,0
47349,0
23313,4
39043,0
47952,3
10091,4
36111,0
40281,0
4325,1
11230,0
40614,0
24342,0
25583,4
26995,0
2292,0
3917,4
16182,0
12968,4
44367,0
49549,4
5821,0
44784,0
44624,0
29576,0
25885,0
39265,0
33623,1
19854,0
31517,2
30631,4
18045,4
34833,0
48645,0
34874,0
39035,0
34157,4
3620,0
4001,1
23736,0
20284,4
9785,0
43036,0
16428,1
49498,0
43050,0
36420,0
24814,0
37447,0
6210,4
35292,0
12372,4
35346,0
48461,4
27331,1
49128,0
49332,4
2728,4
44606,4
15672,0
34645,0
11364,3
20384,4
36390,0
7767,0
45348,4
49268,0
37066,0
49564,0
42007,4
46843,1
33261,0
47309,0
7531,0
48217,1
48644,3
4827,1
7998,4
6867,4
9436,4
26347,0
12942,0
25372,3
11168,0
33783,1
34782,0
38075,1
41939,1
44569,1
21942,0
48408,0
20767,4
37971,0
21566,3
16184,4
29137,0
22756,0
10093,0
3252,4
18638,0
19830,0
23025,0
3963,4
11664,0
35116,4
21044,0
44033,0
7145,0
11936,1
33449,0
4073,4
37109,3
9064,4
38015,4
35579,1
1385,0
30939,4
16888,4
24877,4
17383,4
34865,1
46926,4
43578,4
3514,0
45578,1
16071,4
32268,0
26392,0
49278,0
38590,0
25160,1
34496,3
45521,4
11009,4
9654,1
8143,4
32450,0
16539,3
44875,0
499,1
13952,1
38988,0
9048,0
49517,1
16181,0
37377,0
21015,0
37752,0
27504,1
35803,4
12243,0
19122,0
8018,0
48622,4
39304,4
33455,0
19174,1
39719,4
12038,4
40963,4
11486,0
1399,0
38493,0
11147,0
21065,4
1672,0
31886,1
33154,0
13835,4
36689,4
47371,0
45738,0
17743,4
48515,4
17119,0
37165,0
17194,4
4136,0
21879,1
30035,0
41385,4
22080,4
24084,0
39356,1
33,3
16169,4
18987,4
7281,0
36061,0
9398,3
43086,0
19759,3
41603,0
36163,4
37330,0
575,0
24087,3
23362,0
2226,4
35526,1
6795,4
3816,0
13377,4
29071,1
29629,4
15952,0
17069,0
36537,4
33704,4
9550,0
32665,4
38790,0
18736,0
47004,4
7930,0
19252,4
15003,4
39646,0
15166,0
4589,4
7403,4
15638,3
48764,4
46610,4
40169,1
18390,4
27374,0
10042,3
14098,0
9283,0
40805,3
8713,0
32906,1
4010,0
42979,4
31618,0
43188,4
12290,1
20492,3
25475,0
8399,0
45590,0
3440,0
40214,0
47978,1
4649,0
31306,4
40292,0
13467,0
6058,3
22890,0
43632,0
39120,3
48768,4
10060,3
35597,0
42723,0
21632,4
48802,4
5156,4
43090,4
35225,0
38909,4
28253,0
26624,4
19943,0
26683,4
16773,0
38873,0
18323,3
36904,0
40265,0
36244,0
17226,3
31868,0
42232,4
4625,4
39668,1
14808,3
22702,0
8089,0
23549,0
41638,1
14407,4
27170,0
39899,4
18947,0
27366,0
18034,0
6162,0
40040,4
6386,0
7489,0
15001,4
31534,1
19529,0
26511,3
41419,4
16994,0
38321,0
21161,1
10072,0
29748,0
27914,1
10670,3
32857,3
9490,4
13571,0
41002,0
7244,3
45219,1
11061,1
22368,1
25038,0
35921,0
14352,3
16438,0
1577,1
21866,0
46948,0
23612,4
41295,4
32896,4
22159,1
3982,0
18315,0
43700,0
915,1
24530,1
15615,1
42387,0
11503,4
7962,0
10416,3
29469,0
49878,0
46899,1
37002,4
9226,0
40448,4
35817,0
6458,4
39029,4
8758,0
39001,4
43879,0
36509,3
47019,0
27411,0
24891,1
24329,0
7835,4
22258,1
2605,0
38402,1
11415,4
28302,0
3969,0
4807,4
3639,0
48991,0
46489,4
44025,0
46651,0
37273,3
42227,4
49120,0
5973,4
49116,2
18182,0
35450,0
28660,1
17308,0
3908,1
16315,0
40534,0
16148,0
21012,0
23,4
44296,4
37139,4
27704,1
15457,0
31053,4
33445,0
28045,4
9764,0
33805,0
35693,1
38270,0
40934,0
5082,0
24092,0
19507,4
10053,3
2716,4
34883,0
12677,0
26504,4
38739,0
37561,0
15987,0
32894,0
41040,4
40394,1
3322,4
35740,1
28469,3
22595,4
9921,0
25796,0
20216,4
23853,4
13547,0
46798,1
29660,1
2943,0
12041,1
7926,3
17436,4
8974,0
17635,4
25298,4
43010,0
6083,4
38497,1
14643,4
12574,0
49337,4
47646,0
38571,1
32605,4
29886,0
47731,3
43127,0
20203,4
49388,4
2841,1
34840,3
11600,0
42335,4
43111,1
20383,4
47141,4
9407,4
28326,4
46328,0
49435,0
29066,1
974,0
17401,0
40960,4
47168,0
5982,1
8062,4
17691,3
33110,4
39873,1
1736,4
27525,4
20645,1
8402,0
2095,0
35926,3
49434,0
35460,4
4185,0
32941,0
1307,0
42932,0
20377,0
38573,3
28696,4
41069,0
37777,4
30449,0
4646,0
39457,0
40813,0
36403,0
34946,0
33433,3
6919,0
46871,4
35036,0
37155,1
19219,0
20814,4
864,4
27600,0
38034,1
27481,0
9926,3
30087,4
9097,3
34889,0
42947,4
49082,4
12398,0
35313,4
29221,4
48258,0
23805,0
33181,4
22566,4
13201,4
16204,0
9724,4
35032,4
27093,4
20268,0
10854,4
24301,0
28424,0
25823,0
19022,4
20714,0
9622,0
35028,4
14038,1
23598,4
41030,0
11895,4
23565,0
11863,0
27098,0
49606,4
46156,0
16555,1
15607,0
20952,0
4564,0
31558,0
24799,0
32136,4
12581,4
6595,4
47988,0
21360,0
7272,1
3203,0
25175,0
7876,1
23700,4
29283,0
21684,3
2361,0
33173,0
45651,4
1784,4
40660,0
20093,0
27004,0
21268,1
44131,4
4380,0
27500,0
6414,4
10430,4
47633,4
2745,4
39761,0
36064,0
49912,0
17967,0
35865,0
20915,4
35273,4
42331,0
35776,0
4593,4
25634,4
19840,1
24939,3
42660,4
9010,0
40715,0
27770,1
10616,0
46820,0
557,4
24360,4
45701,0
35731,4
1931,0
12273,4
46516,0
15868,1
3541,4
14473,4
25187,0
33855,4
2755,0
26858,3
16645,1
48808,4
32975,4
41306,4
24031,0
27926,4
9044,4
30096,4
25220,2
32421,0
16863,3
28079,4
48867,1
9401,0
6882,3
13038,1
14195,1
26472,0
9174,4
14417,1
20889,4
20788,0
8577,0
15147,3
1656,3
13901,0
25405,0
12808,0
31718,0
40624,4
9093,3
38728,4
46049,0
26306,0
19048,0
5366,4
5284,3
44290,4
45445,1
8963,4
4219,4
8153,4
35882,3
10267,4
25415,3
41527,0
7713,4
44222,0
16208,4
9841,0
13055,3
38189,4
23408,1
25803,3
6321,1
33917,0
5113,4
2504,0
35622,0
835,4
29622,0
13008,4
23848,0
36246,0
9538,1
44685,1
30475,0
18748,1
4995,0
43375,0
7332,1
40838,1
29359,4
35187,0
12024,3
39751,4
20468,4
44893,0
47358,4
38785,4
31470,0
11318,0
31048,4
34227,4
41386,4
14758,4
23509,0
8968,4
26822,0
17114,0
1810,3
15205,3
26274,0
30190,0
30710,4
8797,4
28075,0
25324,2
43653,0
5658,4
13543,0
29820,4
31426,0
48203,0
36161,4
8771,0
47340,4
46146,4
38498,1
46376,3
10446,1
48172,0
35363,0
21101,0
25766,4
1749,0
46486,4
37238,4
17320,3
15164,4
886,0
10535,4
46086,4
84,0
32663,4
10770,1
2587,0
37976,0
37249,4
30660,1
35716,1
13004,0
25408,1
9627,4
48034,4
26360,4
40499,0
7431,4
43395,0
18738,1
36986,0
5739,1
31272,0
28135,4
29648,0
34986,4
7947,0
26465,1
28509,4
17355,4
12005,0
17774,1
47585,1
33206,0
47586,4
7262,3
46304,4
42358,0
49062,0
15053,3
23543,4
7318,1
19880,1
951,3
26730,2
42307,3
24143,0
29268,4
43330,4
41575,0
47648,4
24787,0
47366,0
5275,0
186,0
6489,0
14081,0
5445,3
28381,4
11740,4
26083,4
34146,4
2925,0
18416,0
37776,0
4448,4
36136,0
43092,0
8306,4
16859,3
25976,4
46365,0
31415,0
33806,4
40735,0
11739,0
28124,1
10678,0
38532,0
23248,4
9960,0
15919,4
4754,0
27071,0
36307,3
39317,4
7924,0
2948,1
29255,0
9859,0
9657,0
31050,0
12578,0
2688,0
5933,0
16728,4
36456,4
36241,3
32594,3
8244,4
26046,0
40475,0
39201,0
13329,3
42061,0
34671,4
21743,0
43143,0
9434,1
30038,0
15071,0
38701,0
21646,4
20782,1
25085,4
27788,0
13754,1
40335,4
2848,4
24286,4
27532,2
9875,0
44433,4
41422,0
46909,0
46622,4
31658,0
1009,4
17772,4
21649,4
15610,0
44012,3
16313,4
27785,1
42935,0
18667,0
38591,4
26945,2
35835,1
16126,1
40050,3
38876,3
45029,0
19312,4
30386,4
17892,4
5914,4
45161,0
49502,4
17457,0
2094,4
14388,4
18956,4
27697,1
25041,0
9012,4
12291,0
16322,4
9222,0
36471,0
31133,4
47919,4
16425,3
38933,4
34548,4
36233,4
4271,4
17630,1
38651,4
26348,4
6063,4
19984,4
12129,1
18262,0
22690,0
21165,0
20530,2
27865,0
43011,3
25675,1
5949,0
49398,1
44026,4
36779,0
43486,0
19336,4
13768,1
45705,0
49129,0
34528,4
5350,0
40249,4
24997,0
48430,0
3512,4
1520,0
37113,4
6963,0
42115,3
34261,0
36058,4
10431,4
6204,4
13370,0
5488,0
29653,3
2053,4
10588,0
1919,0
48993,0
12679,0
4959,0
11330,0
10407,0
39973,0
10782,0
10700,4
10178,3
37617,0
20864,0
8386,4
9971,0
5505,4
5732,0
36638,0
32429,0
24671,0
42447,0
37968,4
37388,4
27565,3
19331,0
9658,3
9051,0
12433,0
42408,0
9712,0
15710,3
13720,4
2739,0
26773,0
34658,1
47940,0
6402,0
49789,3
28680,0
44449,4
31532,4
32708,0
6238,3
16090,4
45304,0
33553,4
8096,0
4482,1
24976,3
9776,0
14214,1
6246,3
29572,0
5162,4
46401,4
20740,1
36618,0
30763,3
17273,1
5502,4
35983,4
38983,0
2290,1
13556,0
13530,4
10966,3
4334,4
3980,4
38328,4
38078,4
913,4
18128,0
39013,0
2582,0
30982,3
44331,0
11068,3
6886,3
26060,0
708,0
36732,1
2329,4
6275,0
631,1
47163,0
30504,0
2618,4
33524,0
39793,0
40293,4
16395,4
23153,0
47466,0
46606,4
47488,1
7155,0
35808,0
23512,0
2597,3
14065,1
5765,0
25548,0
760,0
39432,0
13838,0
4504,0
43215,0
25836,0
44725,1
46532,0
11414,1
15673,0
22860,1
48119,0
39978,3
23422,1
17934,0
45712,4
18708,1
27181,1
47007,4
19582,0
47818,0
48373,0
40053,4
9377,3
26361,0
7664,4
37046,4
46900,3
15524,1
39693,4
15209,0
22993,4
2592,0
41981,0
36662,0
19537,4
23472,1
34290,0
17908,4
15296,0
25226,4
33602,0
13743,0
42735,0
18190,0
21813,1
40899,1
49445,0
49759,0
159,3
49713,4
37390,1
1904,4
12998,0
28406,0
2375,0
7898,2
41023,1
5386,0
24500,3
29859,1
23932,4
2176,3
15370,4
4866,4
38989,4
11817,0
42648,1
28481,0
5401,0
26056,4
46542,0
5894,4
15757,4
46903,4
31061,4
5939,0
28506,0
786,4
26082,4
880,4
34333,0
1911,0
28453,4
46013,4
43268,4
4698,1
34537,4
11627,0
20138,4
20604,3
13012,0
9351,4
49438,4
11840,4
3587,4
35805,3
40493,0
652,1
31148,0
6151,0
5542,4
14935,1
26103,4
36541,0
5438,4
30094,4
24758,3
47695,3
16095,0
10206,4
43070,0
22697,1
31887,3
37799,0
25785,3
7508,0
27201,0
47136,0
18345,3
7209,4
838,4
25156,3
28006,4
30501,4
42055,0
31785,0
12108,2
27349,4
48316,2
48585,1
35602,0
18104,4
9895,4
44568,0
26063,0
5191,4
12074,4
10186,0
32127,4
37118,4
37020,1
33280,0
22184,4
6906,4
23458,1
13289,0
28419,0
10383,1
42562,0
14538,0
43631,0
10683,0
14480,4
20275,4
49199,1
7758,4
22395,3
48244,4
8521,4
13176,0
34005,1
2628,0
41973,4
24452,0
17229,0
12260,0
13554,0
33259,0
37874,4
43917,0
7007,0
15122,0
36057,0
31002,3
14375,4
20122,0
18107,4
29599,3
6762,0
44733,0
2882,3
9796,4
26576,0
29423,0
43456,3
39358,0
25221,4
40460,0
4869,4
34821,4
1671,4
27918,0
17385,3
19359,4
16478,0
9840,0
20180,0
4918,1
32979,1
31528,4
30532,4
46592,2
9014,3
9419,4
24815,0
49191,0
47959,0
34027,1
6106,0
31243,4
42682,0
39130,0
20362,4
7205,0
17553,4
21668,0
8471,4
46216,4
17170,0
12837,0
21153,3
1829,0
7181,4
20635,0
24401,4
35459,3
46627,4
3548,0
5213,4
8967,0
37012,0
17660,4
35197,0
37073,4
28030,1
8843,0
31552,0
41686,0
35969,4
664,1
46148,4
10975,0
17567,0
47639,4
27941,4
3351,3
38881,0
648,0
3216,0
46680,0
33114,4
10953,1
32363,4
16687,0
19251,3
13750,4
47072,2
43165,4
19273,4
27167,0
29111,4
47777,0
24308,4
26721,0
24206,4
9156,1
47630,3
33515,4
4105,4
40575,0
11531,0
41221,0
10977,4
5414,1
48224,4
25612,4
35336,4
18935,3
15867,0
26692,4
3150,0
44823,3
22810,0
25944,1
9989,4
19888,3
24650,0
4247,4
8076,4
41549,0
8635,0
21652,0
40024,1
44307,0
10931,0
41606,0
25725,1
28434,1
40216,0
34597,0
39524,4
10108,3
7913,1
46697,4
30286,0
14656,0
10498,0
34321,0
26973,0
16441,0
6735,4
9199,0
2221,4
37431,0
373,4
28313,3
38778,4
23915,4
18148,1
13679,0
36133,3
10561,1
38831,4
26951,1
30831,0
34756,4
3099,3
38489,0
26962,4
47812,4
34752,3
4486,0
47325,0
39032,4
6940,1
6507,4
49528,1
18753,0
5118,0
49898,0
39019,4
24506,0
31665,4
27342,0
17316,4
16399,0
45134,3
43204,1
17100,4
8719,3
18428,0
47574,4
11940,4
40599,0
49326,3
44427,0
35243,4
211,2
44361,4
29520,0
3617,0
14154,0
27018,4
38279,4
39567,0
37827,1
6942,1
40081,2
3131,4
21218,0
47862,0
24175,3
17609,0
34659,4
46511,0
13142,4
28567,0
30497,0
46535,4
9930,4
29566,0
11055,1
45922,0
27959,1
48854,0
19074,4
914,0
32875,1
686,2
42555,4
24790,0
11827,0
10063,0
22153,1
7624,4
19924,0
13400,0
21033,0
23220,4
6813,0
46440,3
35713,0
852,4
19230,3
9730,0
1888,4
36855,0
47482,0
16816,0
36831,4
8954,4
23907,3
49854,0
44382,0
5647,2
6752,1
6796,0
27445,4
27074,4
15347,4
501,4
6654,4
1383,4
15313,0
35148,1
1811,0
10506,0
46705,3
2429,4
12212,4
23289,3
38293,1
9664,0
19895,4
7553,0
42443,4
24481,3
35530,0
24399,0
27795,0
48906,3
1065,3
32437,0
18891,0
47701,4
22426,3
18309,4
33363,4
14542,4
7292,1
11623,4
27053,0
34093,4
22894,0
16523,3
15597,3
27847,1
46557,0
38320,0
43074,4
33985,4
48280,3
36176,0
2743,0
28299,4
35927,0
31895,4
13314,4
23453,0
18895,0
43440,0
14783,1
8935,3
2894,4
22600,4
26872,0
38906,3
11192,1
20668,0
3772,4
14170,4
2137,4
30487,4
15027,0
28559,0
14454,4
20429,0
36210,3
4824,0
9897,4
31110,0
18936,0
27206,0
29703,0
2554,4
5013,0
20199,0
23791,0
1648,0
14791,4
45214,4
15201,4
5786,1
5640,0
22543,0
39046,0
6965,0
34628,0
22440,0
44335,4
30776,0
13966,0
29738,0
12390,0
44252,4
32401,4
33598,1
46336,0
6464,0
2757,0
17430,0
4358,0
9111,4
10282,0
25131,3
18696,1
16567,3
27022,4
15130,0
18655,0
25696,0
47723,1
37226,3
43557,4
1747,4
48303,0
22057,4
42348,3
32842,0
13505,0
41849,0
43591,1
31401,4
39836,4
48881,0
20810,0
49835,4
19571,4
11820,0
36320,4
7721,1
18204,3
22415,4
2677,0
39672,0
30360,4
5781,4
26996,0
21149,0
4192,4
40184,1
38970,0
47248,3
42036,3
47774,0
17300,4
49058,0
24796,4
14832,0
13018,4
21412,0
3332,1
3713,0
16594,4
19419,1
19409,0
36414,4
45727,0
16203,0
42844,0
27399,0
37083,0
39274,3
14308,4
16835,0
18089,1
49981,4
5809,4
42649,0
44024,4
23464,4
30143,4
44787,4
34385,0
28803,0
48990,1
2602,4
26861,4
38154,4
30783,0
17068,0
41799,0
24434,1
27130,4
6999,1
26475,4
7477,4
11351,0
25777,0
28242,0
4176,0
2093,0
3805,0
1627,4
14351,4
35720,0
37955,3
21181,4
15556,0
965,4
45571,4
38734,0
22243,1
47060,4
34488,0
8906,0
26610,3
12928,3
8231,4
38997,0
34413,4
21683,0
46335,3
12675,0
11138,0
18964,1
16060,4
7417,0
15404,4
6460,4
9481,0
22098,0
45752,1
39452,0
42863,0
43758,3
21186,4
10400,0
25077,0
2351,0
21482,0
8358,1
15380,4
34778,3
23742,0
16678,4
3575,4
3231,4
45917,4
17369,4
29854,1
6435,4
13706,4
1537,3
2936,1
23826,4
29679,0
14960,0
13389,0
25294,0
28837,4
2668,4
922,0
7020,0
3826,4
13015,0
40607,1
38236,3
23539,1
9958,4
28142,1
42200,0
25340,0
18051,4
48067,4
16738,0
5190,0
36054,0
38953,0
29446,0
26723,0
36776,1
44972,1
35750,4
4458,0
30443,4
48120,4
32548,0
34239,4
48210,0
22410,0
46996,4
20878,1
14602,0
22106,4
26971,4
38760,0
8232,4
11994,0
47328,0
35683,4
12246,0
17477,0
28490,3
5478,4
36284,0
22696,0
996,1
41856,4
38746,1
23615,4
19166,1
42920,4
15007,0
29051,4
45428,1
